Receiver Account,Sender account,Amount,Date
7119,1974,94,03-03-2018 11:29:00
7119,1974,42,03-03-2018 11:29:00
7119,1974,47,03-03-2018 11:29:00
7119,1974,48,03-03-2018 11:29:00
7119,1974,18,03-03-2018 11:29:00
7119,1974,43,03-03-2018 11:29:00
7119,1974,73,03-03-2018 11:29:00
7119,1974,88,03-03-2018 11:29:00
7119,1974,51,03-03-2018 11:29:00
7119,1974,33,03-03-2018 11:29:00
7119,1974,96,03-03-2018 11:29:00
7119,1974,58,03-03-2018 11:29:00
7119,1974,29,03-03-2018 11:29:00
7119,1974,87,03-03-2018 11:29:00
7119,1974,94,03-03-2018 11:29:00
7119,1974,42,03-03-2018 11:29:00
7516,8030,31,03-03-2018 11:29:00
7516,8030,83,03-03-2018 11:29:00
7516,8030,18,03-03-2018 11:29:00
7516,8030,10,03-03-2018 11:29:00
7516,8030,25,03-03-2018 11:29:00
7516,8030,68,03-03-2018 11:29:00
7516,8030,94,03-03-2018 11:29:00
7516,8030,87,03-03-2018 11:29:00
7516,8030,53,03-03-2018 11:29:00
7516,8030,58,03-03-2018 11:29:00
7516,8030,71,03-03-2018 11:29:00
7516,8030,70,03-03-2018 11:29:00
7516,8030,34,03-03-2018 11:29:00
7516,8030,66,03-03-2018 11:29:00
7516,8030,75,03-03-2018 11:29:00
7516,8030,33,03-03-2018 11:29:00
7516,8030,21,03-03-2018 11:29:00
7516,8030,27,03-03-2018 11:29:00
7516,8030,81,03-03-2018 11:29:00
7516,8030,77,03-03-2018 11:29:00
7516,8030,17,03-03-2018 11:29:00
7516,8030,89,03-03-2018 11:29:00
7516,8030,16,03-03-2018 11:29:00
7516,8030,55,03-03-2018 11:29:00
7516,8030,35,03-03-2018 11:29:00
7516,8030,11,03-03-2018 11:29:00
7516,8030,59,03-03-2018 11:29:00
7516,8030,91,03-03-2018 11:29:00
7516,8030,93,03-03-2018 11:29:00
7516,8030,57,03-03-2018 11:29:00
7516,8030,81,03-03-2018 11:29:00
7516,8030,24,03-03-2018 11:29:00
7516,8030,30,03-03-2018 11:29:00
7516,8030,24,03-03-2018 11:29:00
7516,8030,55,03-03-2018 11:29:00
7516,8030,10,03-03-2018 11:29:00
7516,8030,99,03-03-2018 11:29:00
7516,8030,31,03-03-2018 11:29:00
7516,8030,58,03-03-2018 11:29:00
7516,8030,16,03-03-2018 11:29:00
7516,8030,85,03-03-2018 11:29:00
7516,8030,80,03-03-2018 11:29:00
7516,8030,23,03-03-2018 11:29:00
7516,8030,82,03-03-2018 11:29:00
7516,8030,64,03-03-2018 11:29:00
7516,8030,86,03-03-2018 11:29:00
7516,8030,48,03-03-2018 11:29:00
7516,8030,100,03-03-2018 11:29:00
7516,8030,92,03-03-2018 11:29:00
7516,8030,57,03-03-2018 11:29:00
7581,7515,65,03-03-2018 11:29:00
7581,7515,94,03-03-2018 11:29:00
7581,7515,44,03-03-2018 11:29:00
7581,7515,47,03-03-2018 11:29:00
7581,7515,33,03-03-2018 11:29:00
7581,7515,29,03-03-2018 11:29:00
7581,7515,47,03-03-2018 11:29:00
7581,7515,99,03-03-2018 11:29:00
7581,7515,46,03-03-2018 11:29:00
7581,7515,30,03-03-2018 11:29:00
7581,7515,95,03-03-2018 11:29:00
7581,7515,81,03-03-2018 11:29:00
7581,7515,99,03-03-2018 11:29:00
7581,7515,36,03-03-2018 11:29:00
7581,7515,42,03-03-2018 11:29:00
7581,7515,92,03-03-2018 11:29:00
7581,7515,29,03-03-2018 11:29:00
7581,7515,80,03-03-2018 11:29:00
7581,7515,59,03-03-2018 11:29:00
7581,7515,24,03-03-2018 11:29:00
7581,7515,86,03-03-2018 11:29:00
7581,7515,64,03-03-2018 11:29:00
7581,7515,10,03-03-2018 11:29:00
7581,7515,67,03-03-2018 11:29:00
7581,7515,64,03-03-2018 11:29:00
7581,7515,20,03-03-2018 11:29:00
7581,7515,12,03-03-2018 11:29:00
7581,7515,78,03-03-2018 11:29:00
7581,7515,61,03-03-2018 11:29:00
7581,7515,89,03-03-2018 11:29:00
7581,7515,54,03-03-2018 11:29:00
7581,7515,55,03-03-2018 11:29:00
7581,7515,69,03-03-2018 11:29:00
7581,7515,30,03-03-2018 11:29:00
7581,7515,25,03-03-2018 11:29:00
7581,7515,67,03-03-2018 11:29:00
7581,7515,63,03-03-2018 11:29:00
7581,7515,92,03-03-2018 11:29:00
7581,7515,55,03-03-2018 11:29:00
7581,7515,11,03-03-2018 11:29:00
7581,7515,46,03-03-2018 11:29:00
7581,7515,99,03-03-2018 11:29:00
7581,7515,50,03-03-2018 11:29:00
7581,7515,74,03-03-2018 11:29:00
7581,7515,14,03-03-2018 11:29:00
7581,7515,51,03-03-2018 11:29:00
7581,7515,77,03-03-2018 11:29:00
7581,7515,45,03-03-2018 11:29:00
7581,7515,90,03-03-2018 11:29:00
7581,7515,42,03-03-2018 11:29:00
3050,2654,77,03-03-2018 11:29:00
3050,2654,83,03-03-2018 11:29:00
3050,2654,22,03-03-2018 11:29:00
3050,2654,70,03-03-2018 11:29:00
3050,2654,94,03-03-2018 11:29:00
3050,2654,82,03-03-2018 11:29:00
3050,2654,21,03-03-2018 11:29:00
3050,2654,95,03-03-2018 11:29:00
3050,2654,67,03-03-2018 11:29:00
3050,2654,73,03-03-2018 11:29:00
3050,2654,68,03-03-2018 11:29:00
3050,2654,42,03-03-2018 11:29:00
3050,2654,73,03-03-2018 11:29:00
3050,2654,11,03-03-2018 11:29:00
3050,2654,68,03-03-2018 11:29:00
3050,2654,55,03-03-2018 11:29:00
3050,2654,90,03-03-2018 11:29:00
3050,2654,12,03-03-2018 11:29:00
3050,2654,15,03-03-2018 11:29:00
3050,2654,66,03-03-2018 11:29:00
3050,2654,47,03-03-2018 11:29:00
3050,2654,55,03-03-2018 11:29:00
3050,2654,98,03-03-2018 11:29:00
3050,2654,35,03-03-2018 11:29:00
3050,2654,30,03-03-2018 11:29:00
3050,2654,94,03-03-2018 11:29:00
3050,2654,58,03-03-2018 11:29:00
3050,2654,50,03-03-2018 11:29:00
3050,2654,64,03-03-2018 11:29:00
3050,2654,44,03-03-2018 11:29:00
3050,2654,42,03-03-2018 11:29:00
3050,2654,25,03-03-2018 11:29:00
3050,2654,90,03-03-2018 11:29:00
3050,2654,38,03-03-2018 11:29:00
3050,2654,67,03-03-2018 11:29:00
3050,2654,67,03-03-2018 11:29:00
3050,2654,15,03-03-2018 11:29:00
3050,2654,32,03-03-2018 11:29:00
3050,2654,88,03-03-2018 11:29:00
3050,2654,43,03-03-2018 11:29:00
3050,2654,65,03-03-2018 11:29:00
3050,2654,54,03-03-2018 11:29:00
3050,2654,90,03-03-2018 11:29:00
3050,2654,65,03-03-2018 11:29:00
3050,2654,60,03-03-2018 11:29:00
3050,2654,93,03-03-2018 11:29:00
3050,2654,48,03-03-2018 11:29:00
3050,2654,10,03-03-2018 11:29:00
3050,2654,50,03-03-2018 11:29:00
3050,2654,73,03-03-2018 11:29:00
1912,8412,83,03-03-2018 11:29:00
1912,8412,77,03-03-2018 11:29:00
1912,8412,79,03-03-2018 11:29:00
1912,8412,19,03-03-2018 11:29:00
1912,8412,58,03-03-2018 11:29:00
1912,8412,21,03-03-2018 11:29:00
1912,8412,45,03-03-2018 11:29:00
1912,8412,83,03-03-2018 11:29:00
1912,8412,86,03-03-2018 11:29:00
1912,8412,21,03-03-2018 11:29:00
1912,8412,53,03-03-2018 11:29:00
1912,8412,91,03-03-2018 11:29:00
1912,8412,86,03-03-2018 11:29:00
1912,8412,11,03-03-2018 11:29:00
1912,8412,58,03-03-2018 11:29:00
1912,8412,36,03-03-2018 11:29:00
1912,8412,45,03-03-2018 11:29:00
1912,8412,16,03-03-2018 11:29:00
1912,8412,31,03-03-2018 11:29:00
1912,8412,58,03-03-2018 11:29:00
1912,8412,59,03-03-2018 11:29:00
1912,8412,60,03-03-2018 11:29:00
1912,8412,32,03-03-2018 11:29:00
1912,8412,100,03-03-2018 11:29:00
1912,8412,75,03-03-2018 11:29:00
1912,8412,61,03-03-2018 11:29:00
1912,8412,95,03-03-2018 11:29:00
1912,8412,81,03-03-2018 11:29:00
1912,8412,77,03-03-2018 11:29:00
1912,8412,44,03-03-2018 11:29:00
1912,8412,17,03-03-2018 11:29:00
1912,8412,37,03-03-2018 11:29:00
1912,8412,31,03-03-2018 11:29:00
1912,8412,41,03-03-2018 11:29:00
1912,8412,50,03-03-2018 11:29:00
1912,8412,44,03-03-2018 11:29:00
1912,8412,29,03-03-2018 11:29:00
1912,8412,27,03-03-2018 11:29:00
1912,8412,50,03-03-2018 11:29:00
1912,8412,86,03-03-2018 11:29:00
1912,8412,24,03-03-2018 11:29:00
1912,8412,30,03-03-2018 11:29:00
1912,8412,59,03-03-2018 11:29:00
1912,8412,95,03-03-2018 11:29:00
1912,8412,72,03-03-2018 11:29:00
1912,8412,56,03-03-2018 11:29:00
1912,8412,69,03-03-2018 11:29:00
1912,8412,35,03-03-2018 11:29:00
1912,8412,49,03-03-2018 11:29:00
1912,8412,58,03-03-2018 11:29:00
5160,251,80,03-03-2018 11:29:00
5160,251,96,03-03-2018 11:29:00
5160,251,83,03-03-2018 11:29:00
5160,251,73,03-03-2018 11:29:00
5160,251,54,03-03-2018 11:29:00
5160,251,38,03-03-2018 11:29:00
5160,251,39,03-03-2018 11:29:00
5160,251,13,03-03-2018 11:29:00
5160,251,100,03-03-2018 11:29:00
5160,251,27,03-03-2018 11:29:00
5160,251,76,03-03-2018 11:29:00
5160,251,96,03-03-2018 11:29:00
5160,251,29,03-03-2018 11:29:00
5160,251,40,03-03-2018 11:29:00
5160,251,76,03-03-2018 11:29:00
5160,251,77,03-03-2018 11:29:00
5160,251,89,03-03-2018 11:29:00
5160,251,25,03-03-2018 11:29:00
5160,251,81,03-03-2018 11:29:00
5160,251,18,03-03-2018 11:29:00
5160,251,76,03-03-2018 11:29:00
5160,251,92,03-03-2018 11:29:00
5160,251,15,03-03-2018 11:29:00
5160,251,47,03-03-2018 11:29:00
5160,251,12,03-03-2018 11:29:00
5160,251,51,03-03-2018 11:29:00
5160,251,48,03-03-2018 11:29:00
5160,251,33,03-03-2018 11:29:00
5160,251,86,03-03-2018 11:29:00
5160,251,78,03-03-2018 11:29:00
5160,251,86,03-03-2018 11:29:00
5160,251,47,03-03-2018 11:29:00
5160,251,37,03-03-2018 11:29:00
5160,251,23,03-03-2018 11:29:00
5160,251,24,03-03-2018 11:29:00
5160,251,57,03-03-2018 11:29:00
5160,251,16,03-03-2018 11:29:00
5160,251,11,03-03-2018 11:29:00
5160,251,26,03-03-2018 11:29:00
5160,251,64,03-03-2018 11:29:00
5160,251,87,03-03-2018 11:29:00
5160,251,31,03-03-2018 11:29:00
5160,251,45,03-03-2018 11:29:00
5160,251,35,03-03-2018 11:29:00
5160,251,24,03-03-2018 11:29:00
5160,251,37,03-03-2018 11:29:00
5160,251,95,03-03-2018 11:29:00
5160,251,59,03-03-2018 11:29:00
5160,251,48,03-03-2018 11:29:00
5160,251,84,03-03-2018 11:29:00
884,710,37,03-03-2018 11:29:00
884,710,77,03-03-2018 11:29:00
884,710,87,03-03-2018 11:29:00
884,710,82,03-03-2018 11:29:00
884,710,23,03-03-2018 11:29:00
884,710,97,03-03-2018 11:29:00
884,710,28,03-03-2018 11:29:00
884,710,28,03-03-2018 11:29:00
884,710,90,03-03-2018 11:29:00
884,710,45,03-03-2018 11:29:00
884,710,55,03-03-2018 11:29:00
884,710,99,03-03-2018 11:29:00
884,710,25,03-03-2018 11:29:00
884,710,68,03-03-2018 11:29:00
884,710,31,03-03-2018 11:29:00
884,710,81,03-03-2018 11:29:00
884,710,38,03-03-2018 11:29:00
884,710,34,03-03-2018 11:29:00
884,710,23,03-03-2018 11:29:00
884,710,18,03-03-2018 11:29:00
884,710,48,03-03-2018 11:29:00
884,710,97,03-03-2018 11:29:00
884,710,57,03-03-2018 11:29:00
884,710,75,03-03-2018 11:29:00
884,710,50,03-03-2018 11:29:00
884,710,97,03-03-2018 11:29:00
884,710,54,03-03-2018 11:29:00
884,710,92,03-03-2018 11:29:00
884,710,64,03-03-2018 11:29:00
884,710,12,03-03-2018 11:29:00
884,710,30,03-03-2018 11:29:00
884,710,43,03-03-2018 11:29:00
884,710,24,03-03-2018 11:29:00
884,710,62,03-03-2018 11:29:00
884,710,23,03-03-2018 11:29:00
884,710,58,03-03-2018 11:29:00
884,710,61,03-03-2018 11:29:00
884,710,63,03-03-2018 11:29:00
884,710,45,03-03-2018 11:29:00
884,710,10,03-03-2018 11:29:00
884,710,56,03-03-2018 11:29:00
884,710,84,03-03-2018 11:29:00
884,710,27,03-03-2018 11:29:00
884,710,17,03-03-2018 11:29:00
884,710,27,03-03-2018 11:29:00
884,710,97,03-03-2018 11:29:00
884,710,53,03-03-2018 11:29:00
884,710,82,03-03-2018 11:29:00
884,710,71,03-03-2018 11:29:00
884,710,82,03-03-2018 11:29:00
6026,7176,91,03-03-2018 11:29:00
6026,7176,22,03-03-2018 11:29:00
6026,7176,50,03-03-2018 11:29:00
6026,7176,35,03-03-2018 11:29:00
6026,7176,35,03-03-2018 11:29:00
6026,7176,40,03-03-2018 11:29:00
6026,7176,42,03-03-2018 11:29:00
6026,7176,48,03-03-2018 11:29:00
6026,7176,66,03-03-2018 11:29:00
6026,7176,38,03-03-2018 11:29:00
6026,7176,17,03-03-2018 11:29:00
6026,7176,32,03-03-2018 11:29:00
6026,7176,85,03-03-2018 11:29:00
6026,7176,91,03-03-2018 11:29:00
6026,7176,56,03-03-2018 11:29:00
6026,7176,29,03-03-2018 11:29:00
6026,7176,37,03-03-2018 11:29:00
6026,7176,63,03-03-2018 11:29:00
6026,7176,24,03-03-2018 11:29:00
6026,7176,20,03-03-2018 11:29:00
6026,7176,94,03-03-2018 11:29:00
6026,7176,96,03-03-2018 11:29:00
6026,7176,51,03-03-2018 11:29:00
6026,7176,63,03-03-2018 11:29:00
6026,7176,72,03-03-2018 11:29:00
6026,7176,12,03-03-2018 11:29:00
6026,7176,24,03-03-2018 11:29:00
6026,7176,78,03-03-2018 11:29:00
6026,7176,46,03-03-2018 11:29:00
6026,7176,64,03-03-2018 11:29:00
6026,7176,87,03-03-2018 11:29:00
6026,7176,39,03-03-2018 11:29:00
6026,7176,44,03-03-2018 11:29:00
6026,7176,10,03-03-2018 11:29:00
6026,7176,19,03-03-2018 11:29:00
6026,7176,85,03-03-2018 11:29:00
6026,7176,19,03-03-2018 11:29:00
6026,7176,20,03-03-2018 11:29:00
6026,7176,73,03-03-2018 11:29:00
6026,7176,19,03-03-2018 11:29:00
6026,7176,70,03-03-2018 11:29:00
6026,7176,69,03-03-2018 11:29:00
6026,7176,22,03-03-2018 11:29:00
6026,7176,80,03-03-2018 11:29:00
6026,7176,35,03-03-2018 11:29:00
6026,7176,25,03-03-2018 11:29:00
6026,7176,35,03-03-2018 11:29:00
6026,7176,59,03-03-2018 11:29:00
6026,7176,85,03-03-2018 11:29:00
6026,7176,14,03-03-2018 11:29:00
1742,4799,53,03-03-2018 11:29:00
1742,4799,77,03-03-2018 11:29:00
1742,4799,34,03-03-2018 11:29:00
1742,4799,37,03-03-2018 11:29:00
1742,4799,66,03-03-2018 11:29:00
1742,4799,91,03-03-2018 11:29:00
1742,4799,67,03-03-2018 11:29:00
1742,4799,13,03-03-2018 11:29:00
1742,4799,13,03-03-2018 11:29:00
1742,4799,19,03-03-2018 11:29:00
1742,4799,50,03-03-2018 11:29:00
1742,4799,83,03-03-2018 11:29:00
1742,4799,92,03-03-2018 11:29:00
1742,4799,39,03-03-2018 11:29:00
1742,4799,68,03-03-2018 11:29:00
1742,4799,48,03-03-2018 11:29:00
1742,4799,33,03-03-2018 11:29:00
1742,4799,81,03-03-2018 11:29:00
1742,4799,31,03-03-2018 11:29:00
1742,4799,29,03-03-2018 11:29:00
1742,4799,15,03-03-2018 11:29:00
1742,4799,67,03-03-2018 11:29:00
1742,4799,12,03-03-2018 11:29:00
1742,4799,74,03-03-2018 11:29:00
1742,4799,12,03-03-2018 11:29:00
1742,4799,63,03-03-2018 11:29:00
1742,4799,96,03-03-2018 11:29:00
1742,4799,75,03-03-2018 11:29:00
1742,4799,42,03-03-2018 11:29:00
1742,4799,69,03-03-2018 11:29:00
1742,4799,94,03-03-2018 11:29:00
1742,4799,51,03-03-2018 11:29:00
1742,4799,44,03-03-2018 11:29:00
1742,4799,37,03-03-2018 11:29:00
1742,4799,38,03-03-2018 11:29:00
1742,4799,100,03-03-2018 11:29:00
1742,4799,20,03-03-2018 11:29:00
1742,4799,16,03-03-2018 11:29:00
1742,4799,23,03-03-2018 11:29:00
1742,4799,79,03-03-2018 11:29:00
1742,4799,76,03-03-2018 11:29:00
1742,4799,56,03-03-2018 11:29:00
1742,4799,16,03-03-2018 11:29:00
1742,4799,21,03-03-2018 11:29:00
1742,4799,93,03-03-2018 11:29:00
1742,4799,95,03-03-2018 11:29:00
1742,4799,44,03-03-2018 11:29:00
1742,4799,90,03-03-2018 11:29:00
1742,4799,98,03-03-2018 11:29:00
1742,4799,76,03-03-2018 11:29:00
6849,3826,20,03-03-2018 11:29:00
6849,3826,55,03-03-2018 11:29:00
6849,3826,16,03-03-2018 11:29:00
6849,3826,87,03-03-2018 11:29:00
6849,3826,82,03-03-2018 11:29:00
6849,3826,21,03-03-2018 11:29:00
6849,3826,55,03-03-2018 11:29:00
6849,3826,85,03-03-2018 11:29:00
6849,3826,68,03-03-2018 11:29:00
6849,3826,47,03-03-2018 11:29:00
6849,3826,67,03-03-2018 11:29:00
6849,3826,22,03-03-2018 11:29:00
6849,3826,12,03-03-2018 11:29:00
6849,3826,73,03-03-2018 11:29:00
6849,3826,46,03-03-2018 11:29:00
6849,3826,96,03-03-2018 11:29:00
6849,3826,23,03-03-2018 11:29:00
6849,3826,15,03-03-2018 11:29:00
6849,3826,25,03-03-2018 11:29:00
6849,3826,75,03-03-2018 11:29:00
6849,3826,53,03-03-2018 11:29:00
6849,3826,12,03-03-2018 11:29:00
6849,3826,79,03-03-2018 11:29:00
6849,3826,98,03-03-2018 11:29:00
6849,3826,87,03-03-2018 11:29:00
6849,3826,49,03-03-2018 11:29:00
6849,3826,48,03-03-2018 11:29:00
6849,3826,79,03-03-2018 11:29:00
6849,3826,63,03-03-2018 11:29:00
6849,3826,63,03-03-2018 11:29:00
6849,3826,58,03-03-2018 11:29:00
6849,3826,50,03-03-2018 11:29:00
6849,3826,37,03-03-2018 11:29:00
6849,3826,13,03-03-2018 11:29:00
6849,3826,37,03-03-2018 11:29:00
6849,3826,62,03-03-2018 11:29:00
6849,3826,46,03-03-2018 11:29:00
6849,3826,63,03-03-2018 11:29:00
6849,3826,36,03-03-2018 11:29:00
6849,3826,53,03-03-2018 11:29:00
6849,3826,23,03-03-2018 11:29:00
6849,3826,73,03-03-2018 11:29:00
6849,3826,97,03-03-2018 11:29:00
6849,3826,43,03-03-2018 11:29:00
6849,3826,99,03-03-2018 11:29:00
6849,3826,82,03-03-2018 11:29:00
6849,3826,43,03-03-2018 11:29:00
6849,3826,26,03-03-2018 11:29:00
6849,3826,74,03-03-2018 11:29:00
6849,3826,23,03-03-2018 11:29:00
5097,8437,51,03-03-2018 11:29:00
5097,8437,65,03-03-2018 11:29:00
5097,8437,28,03-03-2018 11:29:00
5097,8437,14,03-03-2018 11:29:00
5097,8437,98,03-03-2018 11:29:00
5097,8437,43,03-03-2018 11:29:00
5097,8437,85,03-03-2018 11:29:00
5097,8437,94,03-03-2018 11:29:00
5097,8437,89,03-03-2018 11:29:00
5097,8437,91,03-03-2018 11:29:00
5097,8437,52,03-03-2018 11:29:00
5097,8437,97,03-03-2018 11:29:00
5097,8437,45,03-03-2018 11:29:00
5097,8437,10,03-03-2018 11:29:00
5097,8437,100,03-03-2018 11:29:00
5097,8437,47,03-03-2018 11:29:00
5097,8437,94,03-03-2018 11:29:00
5097,8437,48,03-03-2018 11:29:00
5097,8437,77,03-03-2018 11:29:00
5097,8437,54,03-03-2018 11:29:00
5097,8437,78,03-03-2018 11:29:00
5097,8437,90,03-03-2018 11:29:00
5097,8437,19,03-03-2018 11:29:00
5097,8437,63,03-03-2018 11:29:00
5097,8437,47,03-03-2018 11:29:00
5097,8437,74,03-03-2018 11:29:00
5097,8437,96,03-03-2018 11:29:00
5097,8437,63,03-03-2018 11:29:00
5097,8437,83,03-03-2018 11:29:00
5097,8437,87,03-03-2018 11:29:00
5097,8437,53,03-03-2018 11:29:00
5097,8437,82,03-03-2018 11:29:00
5097,8437,27,03-03-2018 11:29:00
5097,8437,98,03-03-2018 11:29:00
5097,8437,81,03-03-2018 11:29:00
5097,8437,17,03-03-2018 11:29:00
5097,8437,31,03-03-2018 11:29:00
5097,8437,78,03-03-2018 11:29:00
5097,8437,95,03-03-2018 11:29:00
5097,8437,67,03-03-2018 11:29:00
5097,8437,89,03-03-2018 11:29:00
5097,8437,98,03-03-2018 11:29:00
5097,8437,61,03-03-2018 11:29:00
5097,8437,18,03-03-2018 11:29:00
5097,8437,25,03-03-2018 11:29:00
5097,8437,43,03-03-2018 11:29:00
5097,8437,43,03-03-2018 11:29:00
5097,8437,17,03-03-2018 11:29:00
5097,8437,16,03-03-2018 11:29:00
5097,8437,51,03-03-2018 11:29:00
6849,4802,86,03-03-2018 11:29:00
6849,4802,81,03-03-2018 11:29:00
6849,4802,61,03-03-2018 11:29:00
6849,4802,83,03-03-2018 11:29:00
6849,4802,93,03-03-2018 11:29:00
6849,4802,15,03-03-2018 11:29:00
6849,4802,70,03-03-2018 11:29:00
6849,4802,73,03-03-2018 11:29:00
6849,4802,47,03-03-2018 11:29:00
6849,4802,11,03-03-2018 11:29:00
6849,4802,78,03-03-2018 11:29:00
6849,4802,13,03-03-2018 11:29:00
6849,4802,100,03-03-2018 11:29:00
6849,4802,31,03-03-2018 11:29:00
6849,4802,12,03-03-2018 11:29:00
6849,4802,23,03-03-2018 11:29:00
6849,4802,68,03-03-2018 11:29:00
6849,4802,14,03-03-2018 11:29:00
6849,4802,61,03-03-2018 11:29:00
6849,4802,90,03-03-2018 11:29:00
6849,4802,14,03-03-2018 11:29:00
6849,4802,16,03-03-2018 11:29:00
6849,4802,53,03-03-2018 11:29:00
6849,4802,66,03-03-2018 11:29:00
6849,4802,80,03-03-2018 11:29:00
6849,4802,82,03-03-2018 11:29:00
6849,4802,14,03-03-2018 11:29:00
6849,4802,62,03-03-2018 11:29:00
6849,4802,41,03-03-2018 11:29:00
6849,4802,33,03-03-2018 11:29:00
6849,4802,22,03-03-2018 11:29:00
6849,4802,38,03-03-2018 11:29:00
6849,4802,19,03-03-2018 11:29:00
6849,4802,27,03-03-2018 11:29:00
6849,4802,23,03-03-2018 11:29:00
6849,4802,45,03-03-2018 11:29:00
6849,4802,11,03-03-2018 11:29:00
6849,4802,41,03-03-2018 11:29:00
6849,4802,29,03-03-2018 11:29:00
6849,4802,22,03-03-2018 11:29:00
6849,4802,95,03-03-2018 11:29:00
6849,4802,74,03-03-2018 11:29:00
6849,4802,85,03-03-2018 11:29:00
6849,4802,18,03-03-2018 11:29:00
6849,4802,48,03-03-2018 11:29:00
6849,4802,18,03-03-2018 11:29:00
6849,4802,70,03-03-2018 11:29:00
6849,4802,59,03-03-2018 11:29:00
6849,4802,44,03-03-2018 11:29:00
6849,4802,98,03-03-2018 11:29:00
5148,1167,80,03-03-2018 11:29:00
5148,1167,55,03-03-2018 11:29:00
5148,1167,15,03-03-2018 11:29:00
5148,1167,41,03-03-2018 11:29:00
5148,1167,57,03-03-2018 11:29:00
5148,1167,84,03-03-2018 11:29:00
5148,1167,94,03-03-2018 11:29:00
5148,1167,83,03-03-2018 11:29:00
5148,1167,31,03-03-2018 11:29:00
5148,1167,96,03-03-2018 11:29:00
5148,1167,18,03-03-2018 11:29:00
5148,1167,21,03-03-2018 11:29:00
5148,1167,72,03-03-2018 11:29:00
5148,1167,100,03-03-2018 11:29:00
5148,1167,59,03-03-2018 11:29:00
5148,1167,33,03-03-2018 11:29:00
5148,1167,17,03-03-2018 11:29:00
5148,1167,39,03-03-2018 11:29:00
5148,1167,100,03-03-2018 11:29:00
5148,1167,49,03-03-2018 11:29:00
5148,1167,68,03-03-2018 11:29:00
5148,1167,61,03-03-2018 11:29:00
5148,1167,38,03-03-2018 11:29:00
5148,1167,74,03-03-2018 11:29:00
5148,1167,58,03-03-2018 11:29:00
5148,1167,17,03-03-2018 11:29:00
5148,1167,75,03-03-2018 11:29:00
5148,1167,45,03-03-2018 11:29:00
5148,1167,93,03-03-2018 11:29:00
5148,1167,18,03-03-2018 11:29:00
5148,1167,88,03-03-2018 11:29:00
5148,1167,10,03-03-2018 11:29:00
5148,1167,59,03-03-2018 11:29:00
5148,1167,59,03-03-2018 11:29:00
5148,1167,27,03-03-2018 11:29:00
5148,1167,49,03-03-2018 11:29:00
5148,1167,100,03-03-2018 11:29:00
5148,1167,19,03-03-2018 11:29:00
5148,1167,72,03-03-2018 11:29:00
5148,1167,60,03-03-2018 11:29:00
5148,1167,100,03-03-2018 11:29:00
5148,1167,21,03-03-2018 11:29:00
5148,1167,20,03-03-2018 11:29:00
5148,1167,86,03-03-2018 11:29:00
5148,1167,77,03-03-2018 11:29:00
5148,1167,92,03-03-2018 11:29:00
5148,1167,33,03-03-2018 11:29:00
5148,1167,57,03-03-2018 11:29:00
5148,1167,21,03-03-2018 11:29:00
5148,1167,94,03-03-2018 11:29:00
2816,1517,39,03-03-2018 11:29:00
2816,1517,30,03-03-2018 11:29:00
2816,1517,52,03-03-2018 11:29:00
2816,1517,80,03-03-2018 11:29:00
2816,1517,76,03-03-2018 11:29:00
2816,1517,13,03-03-2018 11:29:00
2816,1517,16,03-03-2018 11:29:00
2816,1517,75,03-03-2018 11:29:00
2816,1517,41,03-03-2018 11:29:00
2816,1517,100,03-03-2018 11:29:00
2816,1517,60,03-03-2018 11:29:00
2816,1517,31,03-03-2018 11:29:00
2816,1517,29,03-03-2018 11:29:00
2816,1517,51,03-03-2018 11:29:00
2816,1517,91,03-03-2018 11:29:00
2816,1517,75,03-03-2018 11:29:00
2816,1517,67,03-03-2018 11:29:00
2816,1517,98,03-03-2018 11:29:00
2816,1517,25,03-03-2018 11:29:00
2816,1517,34,03-03-2018 11:29:00
2816,1517,96,03-03-2018 11:29:00
2816,1517,13,03-03-2018 11:29:00
2816,1517,37,03-03-2018 11:29:00
2816,1517,59,03-03-2018 11:29:00
2816,1517,50,03-03-2018 11:29:00
2816,1517,94,03-03-2018 11:29:00
2816,1517,58,03-03-2018 11:29:00
2816,1517,39,03-03-2018 11:29:00
2816,1517,21,03-03-2018 11:29:00
2816,1517,29,03-03-2018 11:29:00
2816,1517,46,03-03-2018 11:29:00
2816,1517,96,03-03-2018 11:29:00
2816,1517,49,03-03-2018 11:29:00
2816,1517,60,03-03-2018 11:29:00
2816,1517,13,03-03-2018 11:29:00
2816,1517,32,03-03-2018 11:29:00
2816,1517,51,03-03-2018 11:29:00
2816,1517,40,03-03-2018 11:29:00
2816,1517,80,03-03-2018 11:29:00
2816,1517,73,03-03-2018 11:29:00
2816,1517,19,03-03-2018 11:29:00
2816,1517,65,03-03-2018 11:29:00
2816,1517,65,03-03-2018 11:29:00
2816,1517,10,03-03-2018 11:29:00
2816,1517,61,03-03-2018 11:29:00
2816,1517,20,03-03-2018 11:29:00
2816,1517,78,03-03-2018 11:29:00
2816,1517,31,03-03-2018 11:29:00
2816,1517,59,03-03-2018 11:29:00
2816,1517,93,03-03-2018 11:29:00
8867,9875,23,03-03-2018 11:29:00
8867,9875,17,03-03-2018 11:29:00
8867,9875,85,03-03-2018 11:29:00
8867,9875,47,03-03-2018 11:29:00
8867,9875,50,03-03-2018 11:29:00
8867,9875,58,03-03-2018 11:29:00
